,Species,Variety,Country_of_Origin,Mill,ICO_number,Company,Region,Producer,Number_of_Bags,Bag_Weight,Harvest_Year,Grading_Date,Owner_1,Processing_Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean_Cup,Sweetness,Cupper_Points,Total_Cup_Points,Moisture,Quakers,Color,Category_One_Defects,Category_Two_Defects,Expiration,Certification_Body,unit_of_measurement,altitude_low_meters,altitude_high_meters,altitude_mean_meters,Altitude
415,Arabica,Other_2,United States (Hawaii),,HDOA #210307,,,,25,100 lbs,,"February 24th, 2011",Kona Pacific Farmers Cooperative,,7.58,7.67,7.58,7.5,7.83,7.67,10.0,10.0,10.0,7.5,83.33,0.0,0.0,,0,0,"February 24th, 2012",Specialty Coffee Association,ft,1095.0,1200.0,1100.0,
416,Arabica,Typica,Mexico,la catedral del cafe,,cafe de don balbino s.c. de r.l. de c.v.,sierra madre occidental,BALBINO RAMIREZ FLORES,50,50 kg,2017,"March 7th, 2017",CAFE DE DON BALBINO S.C. DE R.L. DE C.V.,Washed / Wet,7.67,7.83,7.42,7.83,7.33,7.5,10.0,10.0,10.0,7.67,83.25,0.11,0.0,Blue-Green,0,0,"March 7th, 2018",Centro Agroecológico del Café A.C.,m,1600.0,1600.0,1600.0,1600
417,Arabica,Catuai,Costa Rica,micro beneficio la cabaña-javier meza,,bold coast coffee,tarrazu,Manuel Montero,29,46 kg,2016,"January 30th, 2017",Troy Quimby,Pulped natural / honey,7.5,7.5,7.83,7.5,7.67,7.67,10.0,10.0,10.0,7.58,83.25,0.11,0.0,Green,0,0,"January 30th, 2018",Specialty Coffee Association,m,1900.0,1900.0,1900.0,1900
418,Arabica,Other_2,Costa Rica,coocafe r.l,5-139-0050,panamerican coffee trading,tarrazu,Coopellanobonito,275,69 kg,2015,"September 20th, 2016",Rodrigo Soto,Washed / Wet,7.83,7.5,7.42,7.67,7.5,7.67,10.0,10.0,10.0,7.67,83.25,0.11,0.0,,0,0,"September 20th, 2017",Specialty Coffee Association of Costa Rica,m,1095.0,1200.0,1100.0,
419,Arabica,Pacas,Guatemala,linda vista,11/973/152,mercon guatemala s.a.,nuevo oriente,PABLO CHUY,275,0 kg,2016,"August 12th, 2016",Juan Luis Alvarado Romero,Washed / Wet,7.5,7.58,7.42,7.83,7.67,7.58,10.0,10.0,10.0,7.67,83.25,0.11,2.0,Green,0,7,"August 12th, 2017",Asociacion Nacional Del Café,m,2100.0,2100.0,2100.0,2100
420,Arabica,SL14,Uganda,kawacom,035/170/5061178,kawacom uganda ltd,"sipi, mt elgon",Kawacom Uganda LTD,150,9000 kg,2015,"May 19th, 2016",Kawacom Uganda LTD,Washed / Wet,7.5,7.67,7.67,7.42,7.67,7.67,10.0,10.0,10.0,7.67,83.25,0.12,0.0,Green,0,1,"May 19th, 2017",Uganda Coffee Development Authority,m,1095.0,1200.0,1100.0,
421,Arabica,Other_2,Brazil,dinamo armazens gerais ltda,002/4542/0189,bourbon specialty coffees,campos altos - cerrado,,300,60 kg,2016,"January 12th, 2016",BOURBON SPECIALTY COFFEES,,7.58,7.67,7.42,7.5,7.67,7.42,10.0,10.0,10.0,8.0,83.25,0.12,0.0,Green,0,4,"January 11th, 2017",Brazil Specialty Coffee Association,m,1095.0,1200.0,1100.0,
422,Arabica,Caturra,Colombia,neiva,3-59-0318,carcafe ltda,huila,FRANKLIN DUSSAN,304,35 kg,2015/2016,"November 27th, 2015",CARCAFE LTDA CI,Natural / Dry,7.58,7.67,7.67,7.17,7.75,7.83,10.0,10.0,10.0,7.58,83.25,0.0,0.0,Green,0,2,"November 26th, 2016",Almacafé,m,442.0,442.0,442.0,442 msnm
423,Arabica,Typica,Mexico,la yerba,3,productos y servicios chilindron s.a. de c.v.,cuarenteño,Rafael Arroyo Zoto,11,2 kg,2015,"July 14th, 2015",PRODUCTOS Y SERVICIOS CHILINDRON S.A. DE C.V.,Natural / Dry,7.83,7.75,7.5,7.58,7.58,7.58,10.0,10.0,10.0,7.42,83.25,0.12,0.0,Bluish-Green,0,2,"July 13th, 2016",Asociación Mexicana De Cafés y Cafeterías De Especialidad A.C.,m,1261.0,1261.0,1261.0,1261
424,Arabica,Bourbon,Taiwan,sunshine valley estate 向陽高山咖啡,Taiwan,taiwan coffee laboratory,natou county,LIN YEN CHIEN 林言謙,10,15 kg,2015,"June 18th, 2015","Lin, Che-Hao Krude 林哲豪",Washed / Wet,7.67,7.5,7.5,7.5,7.67,7.83,10.0,10.0,10.0,7.58,83.25,0.1,0.0,Blue-Green,0,0,"June 17th, 2016",Specialty Coffee Association,m,1000.0,1000.0,1000.0,1000 m
425,Arabica,Typica,Taiwan,以勒咖啡,Taiwanw台灣,宸嶧國際,南投國姓,蘇詠晴,10,60 kg,2014,"November 23rd, 2014",CQI Taiwan ICP CQI台灣合作夥伴,Washed / Wet,7.92,7.83,7.75,7.58,7.5,7.33,10.0,10.0,10.0,7.33,83.25,0.1,0.0,Green,0,0,"November 23rd, 2015",Blossom Valley International,m,800.0,800.0,800.0,800公尺
426,Arabica,Caturra,Colombia,trilladora boananza,3-79-1818,ecom cca sa,eje cafetero,,250,70 kg,2014,"June 24th, 2014",Compañia Colombiana Agroindustrial S.A,Natural / Dry,7.58,7.58,7.5,7.58,7.58,7.75,10.0,10.0,10.0,7.67,83.25,0.0,0.0,Green,0,0,"June 24th, 2015",Almacafé,m,1483.0,1483.0,1483.0,1483
427,Arabica,Caturra,Guatemala,beneficio siembras vision (154),11-11711-85 (MED),"siembras vision, s.a.",antigua,"SIEMBRAS VISIÓN, S.A.",26,69 kg,2014,"March 7th, 2014",Juan Luis Alvarado Romero,Washed / Wet,7.5,7.67,7.58,7.67,7.67,7.5,10.0,10.0,10.0,7.67,83.25,0.1,0.0,Green,0,1,"March 7th, 2015",Asociacion Nacional Del Café,m,1500.0,1500.0,1500.0,1500 msnm
428,Arabica,Caturra,Colombia,trilladora boananza,3-68-0215,exportadora de cafe condor s.a,huila,,275,70 kg,2013,"August 2nd, 2013",Exportadora de Cafe Condor S.A,Washed / Wet,7.83,7.5,7.67,7.33,7.67,7.67,10.0,10.0,10.0,7.58,83.25,0.11,0.0,Green,0,1,"August 2nd, 2014",Almacafé,m,1750.0,1750.0,1750.0,1750 msnm
429,Arabica,Bourbon,Mexico,productores de cafes especiales sc,2406,"finca triunfo verde, s.c.",chiapas,VRIOS PRODUCTORES,200,1 kg,2013,"March 29th, 2013",CALIXTO GUILLEN VAZQUEZ,Washed / Wet,7.58,7.75,7.5,7.5,7.58,7.58,10.0,10.0,10.0,7.75,83.25,0.12,0.0,Green,0,6,"March 29th, 2014",AMECAFE,m,1300.0,1300.0,1300.0,1300
430,Arabica,Hawaiian Kona,United States (Hawaii),,KF313630,kona pacific farmers cooperative,kona,,11,100 lbs,2012,"March 21st, 2013",Kona Pacific Farmers Cooperative,Natural / Dry,7.58,7.75,7.83,8.0,8.08,7.67,9.33,10.0,9.33,7.67,83.25,0.11,0.0,Bluish-Green,0,4,"March 21st, 2014",Specialty Coffee Association,ft,1095.0,1200.0,1100.0,
431,Arabica,Mundo Novo,Mexico,monte blanco,0,finca teocelo,veracruz,ERNESTO RODRIGUEZ LUNA,10,1 kg,2012,"August 1st, 2012",ERNESTO RODRIGUEZ LUNA,Washed / Wet,7.75,7.58,7.58,7.58,7.5,7.58,10.0,10.0,10.0,7.67,83.25,0.13,0.0,Green,0,7,"August 1st, 2013",AMECAFE,m,1095.0,1200.0,1100.0,
432,Arabica,Caturra,Mexico,finca mata larga,0,,fortín de las flores,MODESTO LANDEROS FLORES,54,1 kg,2012,"July 11th, 2012",MODESTO LANDEROS FLORES,Washed / Wet,7.75,7.75,7.42,7.92,7.33,7.5,10.0,10.0,10.0,7.58,83.25,0.12,0.0,Blue-Green,0,0,"July 11th, 2013",AMECAFE,m,1000.0,1000.0,1000.0,1000
433,Arabica,Bourbon,Guatemala,beneficio ixchel,11/23/0767,"unex guatemala, s.a.",oriente,AGROPECUARIA QUIAGRAL,250,1 kg,2012,"July 9th, 2012",Juan Luis Alvarado Romero,Washed / Wet,7.83,7.58,7.08,7.83,7.42,8.08,10.0,10.0,10.0,7.42,83.25,0.11,0.0,Green,0,9,"July 9th, 2013",Asociacion Nacional Del Café,ft,1310.64,1310.64,1310.64,4300
434,Arabica,Yellow Bourbon,Brazil,,002/1251/0241,nucoffee,grama valley,Eliane de Andrade Cyrino Noqueira,30,60 kg,2012,"February 23rd, 2012",NUCOFFEE,Semi-washed / Semi-pulped,7.75,7.67,7.5,7.58,7.58,7.58,10.0,10.0,10.0,7.58,83.25,0.11,0.0,Blue-Green,0,1,"February 22nd, 2013",NUCOFFEE,m,1200.0,1200.0,1200.0,1200m
435,Arabica,Caturra,Colombia,trilladora boananza,3-68-0089,exportadora de cafe condor s.a,huila,,250,70 kg,2012,"February 22nd, 2012",Exportadora de Cafe Condor S.A,Washed / Wet,7.67,7.58,7.58,7.42,7.83,7.58,10.0,10.0,10.0,7.58,83.25,0.12,0.0,Green,0,1,"February 21st, 2013",Almacafé,m,1095.0,1200.0,1100.0,175
436,Arabica,Caturra,Colombia,,3-37-0661,c.i.racafe & cia s.c.a,la plata,La Plata,175,70 kg,2012,"February 9th, 2012",Racafe & Cia S.C.A,Washed / Wet,7.67,7.67,7.5,7.5,7.58,7.67,10.0,10.0,10.0,7.67,83.25,0.11,0.0,Green,0,0,"February 8th, 2013",Almacafé,m,1600.0,1950.0,1775.0,de 1600 a 1950 msnm
437,Arabica,Other_2,Colombia,trilladora bonanza - armenia quindioa,3-68-0205,,huila,,250,70 kg,1T/2011,"June 14th, 2011",Exportadora de Cafe Condor S.A,,7.92,7.75,7.25,7.42,7.83,7.58,10.0,10.0,10.0,7.5,83.25,0.08,0.0,,0,0,"June 13th, 2012",Almacafé,m,1600.0,1800.0,1700.0,1600-1800msnm
438,Arabica,Other_2,Colombia,trilladora bonanza - armenia quindioa,3-68-0107,,cauca,,250,70 kg,4t/2010,"February 22nd, 2011",Exportadora de Cafe Condor S.A,,8.0,7.67,7.67,7.25,7.67,7.5,10.0,10.0,10.0,7.5,83.25,0.13,0.0,,0,1,"February 22nd, 2012",Almacafé,m,1880.0,1880.0,1880.0,1880 msnm
439,Arabica,Other_2,Colombia,trilladora bonanza - armenia quindio,3-068-0108,,cundinamarca,Exportadora de Café Cóndor S.A,250,70 kg,4T/2010,"January 17th, 2011",Exportadora de Cafe Condor S.A,,7.92,7.75,7.5,7.42,7.42,7.67,10.0,10.0,10.0,7.58,83.25,0.04,0.0,,0,1,"January 17th, 2012",Almacafé,m,1800.0,1800.0,1800.0,1800 m.s.n.m
440,Arabica,Bourbon,Brazil,dry mill,002/1660/0079,ipanema coffees,south of minas,Ipanema Agricola S.A,320,60 kg,2017 / 2018,"October 20th, 2017",Ipanema Coffees,Natural / Dry,7.67,7.42,7.5,7.58,7.67,7.58,10.0,10.0,10.0,7.75,83.17,0.11,0.0,Green,0,4,"October 20th, 2018",Brazil Specialty Coffee Association,m,890.0,890.0,890.0,890
441,Arabica,Bourbon,Guatemala,beneficio ixchel,11/23/0673,"unex guatemala, s.a.",oriente,AGROINDUSTRIAS CAFETALERAS,275,69 kg,2017,"August 24th, 2017",Juan Luis Alvarado Romero,Washed / Wet,7.58,7.58,7.33,7.67,7.75,7.58,10.0,10.0,10.0,7.67,83.17,0.1,0.0,Green,0,1,"August 24th, 2018",Asociacion Nacional Del Café,m,1901.0,1901.0,1901.0,1901
442,Arabica,Bourbon,"Tanzania, United Republic Of",rafiki (coffee) limited,033/0004,volcafe/taylorwinch tanzania ltd,moshi,Mamsera,320,60 kg,2016,"June 20th, 2017",Taylor Winch (T) Ltd,Washed / Wet,7.67,7.58,7.42,7.67,7.67,7.58,10.0,10.0,10.0,7.58,83.17,0.12,0.0,Green,0,3,"June 20th, 2018",Tanzanian Coffee Board,m,1095.0,1200.0,1100.0,16.8
443,Arabica,Other_2,Peru,procesadora del sur sa,543,prodlesur sa,,,200,13800 kg,2017,"June 16th, 2017",ANDREA BERNAL,,7.92,7.5,7.5,7.58,7.67,7.5,10.0,10.0,10.0,7.5,83.17,0.11,1.0,Green,0,0,"June 16th, 2018",Central De Organizaciones Productoras De Café y Cacao Del Perú - Central Café & Cacao,m,1095.0,1200.0,1100.0,
444,Arabica,Catimor,Vietnam,yes,,"sunvirtue co., ltd.",dala,"Yeh, Li Chuan",1,2 kg,2017,"May 8th, 2017","Sunvirtue Co., Ltd.",Natural / Dry,7.58,7.42,7.08,7.33,7.58,8.58,10.0,10.0,10.0,7.58,83.17,0.07,0.0,None,0,0,"May 8th, 2018",Specialty Coffee Association,m,1550.0,1550.0,1550.0,1550
445,Arabica,Caturra,Guatemala,beneficio siembras vision (154),11/11711/58,"siembras vision, s.a.",antigua,FINCA MEDINA,250,1500 kg,2016,"May 23rd, 2016",Juan Luis Alvarado Romero,Washed / Wet,7.67,7.75,7.42,7.75,7.58,7.5,10.0,10.0,10.0,7.5,83.17,0.11,2.0,Green,2,3,"May 23rd, 2017",Asociacion Nacional Del Café,m,1500.0,1500.0,1500.0,1500
446,Arabica,Catuai,Honduras,dry mill,13-63-214,cadexsa,marcala,JOSE OMAR ACOSTA,275,69 kg,2016,"May 2nd, 2016",CADEXSA,Washed / Wet,7.67,7.67,7.5,7.67,7.5,7.67,10.0,10.0,10.0,7.5,83.17,0.11,1.0,Blue-Green,0,1,"May 2nd, 2017",Instituto Hondureño del Café,m,1450.0,1450.0,1450.0,1450
447,Arabica,Catimor,China,mojiang jinggong estate speciality development co.ltd mill,,yunnan coffee exchange,yunnan,Mojiang Jinggong Estate Speciality Development Co.Ltd,3,60 kg,2015,"April 6th, 2016",Yunnan Coffee Exchange,Washed / Wet,7.5,7.67,7.33,7.67,7.67,7.67,10.0,10.0,10.0,7.67,83.17,0.11,0.0,Green,0,0,"April 6th, 2017",Yunnan Coffee Exchange,m,1200.0,1200.0,1200.0,1200
448,Arabica,Catimor,China,yunnan success trade co.ltd mill,,yunnan coffee exchange,dehong prefecture,Yunnan Success Trade Co.Ltd,3,60 kg,2015,"April 5th, 2016",Yunnan Coffee Exchange,Washed / Wet,7.67,7.67,7.5,7.67,7.42,7.58,10.0,10.0,10.0,7.67,83.17,0.1,0.0,Green,0,3,"April 5th, 2017",Yunnan Coffee Exchange,m,1600.0,1600.0,1600.0,1600
449,Arabica,Bourbon,El Salvador,agua caliente,9-392-68,consejo salvadoreño del café,apaneca,Ecom Agroindustrial Corp. Ltd.,275,69 kg,2016,"March 29th, 2016",Consejo Salvadoreño del Café,Washed / Wet,7.5,7.5,7.33,7.67,8.0,7.67,10.0,10.0,10.0,7.5,83.17,0.0,0.0,Green,0,0,"March 29th, 2017",Salvadoran Coffee Council,m,1350.0,1350.0,1350.0,1350
450,Arabica,Bourbon,Guatemala,beneficio siembras vision (154),11/11711/1,"siembras vision, s.a.",antigua,FINCA MEDINA,150,69 kg,2015,"October 29th, 2015",Juan Luis Alvarado Romero,Washed / Wet,7.5,7.75,7.5,7.83,7.58,7.5,10.0,10.0,10.0,7.5,83.17,0.11,0.0,Green,0,1,"October 28th, 2016",Asociacion Nacional Del Café,m,1500.0,1500.0,1500.0,1500msnm
451,Arabica,Bourbon,Guatemala,beneficio ixchel,11/23/2004,"unex guatemala, s.a.",oriente,PAPATURRO,100,69 kg,2015,"September 29th, 2015",Juan Luis Alvarado Romero,Washed / Wet,7.92,7.67,7.42,7.75,7.5,7.5,10.0,10.0,10.0,7.42,83.17,0.12,0.0,Green,0,3,"September 28th, 2016",Asociacion Nacional Del Café,m,1400.0,1900.0,1650.0,1400-1900 psn
452,Arabica,SL28,Kenya,,37-0843-3305,taylor winch (coffee) ltd,kenya,,300,2 kg,2014,"July 3rd, 2015",Taylor Winch (Coffee) Ltd.,Washed / Wet,7.83,7.75,7.67,7.75,7.83,8.5,9.33,9.33,9.33,7.83,83.17,0.1,0.0,Bluish-Green,0,1,"July 2nd, 2016",Kenya Coffee Traders Association,m,1.0,500.0,250.5,approx.1'500 metres a.s.l.
453,Arabica,Other_2,Thailand,,-,doi tung development project,thailand,Doi Tung Development Project,1,1 kg,2014,"June 9th, 2015",Doi Tung Development Project,Washed / Wet,7.67,7.58,7.58,7.75,7.42,7.67,10.0,10.0,10.0,7.5,83.17,0.12,0.0,Bluish-Green,0,0,"June 8th, 2016",Specialty Coffee Association,m,800.0,800.0,800.0,800++
454,Arabica,Other,"Tanzania, United Republic Of",tutunze kahawa ltd,C9,tutunze kahawa ltd,mbinga,Tutunze Kahawa Ltd,180,60 kg,2014,"December 12th, 2014",Tutunze Kahawa Ltd,Washed / Wet,7.58,7.67,7.67,7.58,7.42,7.58,10.0,10.0,10.0,7.67,83.17,0.13,0.0,Bluish-Green,0,6,"December 12th, 2015",Africa Fine Coffee Association,m,1653.0,1653.0,1653.0,1653
455,Arabica,Caturra,Colombia,,3-37-0119,racafe & cia s.c.a,huila,La Plata,232,70 kg,2014,"November 5th, 2014",Racafe & Cia S.C.A,Washed / Wet,7.58,7.5,7.5,7.67,7.5,7.67,10.0,10.0,10.0,7.75,83.17,0.0,0.0,,0,4,"November 5th, 2015",Almacafé,m,1600.0,1950.0,1775.0,de 1600 a 1950 msnm
456,Arabica,SL14,Uganda,gumutindo,0,kabum trading company,eastern,Kabum Trading Company,84,60 kg,2014,"October 28th, 2014",Kabum Trading company,Washed / Wet,8.0,7.67,7.5,7.42,7.33,7.58,10.0,10.0,10.0,7.67,83.17,0.1,0.0,Bluish-Green,0,0,"October 28th, 2015",Uganda Coffee Development Authority,m,1800.0,1800.0,1800.0,1800
457,Arabica,Other_2,Colombia,unkown,unkown,green mountain coffee,,unkown,1,4 lbs,2014,"August 25th, 2014",Cafe Politico,Washed / Wet,7.58,7.75,7.5,7.58,7.58,7.58,10.0,10.0,10.0,7.58,83.17,0.11,0.0,Green,10,3,"August 25th, 2015",Specialty Coffee Association,m,1095.0,1200.0,1100.0,
458,Arabica,Catuai,Honduras,rio hamaca,13-01-2369,"olam honduras, s.a.",san marcos,Nelson Melgar Melgar,275,1 kg,2013,"April 12th, 2014",Mayra Yessenia Torres,Natural / Dry,7.5,7.5,7.5,7.67,7.67,7.67,10.0,10.0,10.0,7.67,83.17,0.1,0.0,Green,0,5,"April 12th, 2015",Instituto Hondureño del Café,m,1450.0,1450.0,1450.0,1450 msnn
459,Arabica,Caturra,Honduras,cigrah sps,13-111-193,cigrah,comayagua,Reynerio Zepeda,275,1 kg,2014/2015,"April 8th, 2014",,Natural / Dry,7.67,7.67,7.5,7.67,7.5,7.67,10.0,10.0,10.0,7.5,83.17,0.11,0.0,Green,0,3,"April 8th, 2015",Instituto Hondureño del Café,m,1350.0,1350.0,1350.0,1350
460,Arabica,Catuai,Guatemala,beneficio nueva granada,11-326-10,"agricola nueva granada, s.a.",san marcos,"AGRICOLA NUEVA GRANADA, S.A.",200,69 kg,2014,"March 27th, 2014",Juan Luis Alvarado Romero,Washed / Wet,7.33,7.83,7.17,8.17,7.33,7.67,10.0,10.0,10.0,7.67,83.17,0.09,0.0,Green,0,1,"March 27th, 2015",Asociacion Nacional Del Café,ft,1524.0,1524.0,1524.0,5000 pies
461,Arabica,Hawaiian Kona,United States (Hawaii),,KS011714,kona pacific farmers cooperative,kona,,6,100 lbs,2013,"February 7th, 2014",Eileen Koyanagi,Natural / Dry,7.5,7.5,7.58,7.42,7.92,7.67,10.0,10.0,10.0,7.58,83.17,0.11,0.0,Bluish-Green,0,0,"February 7th, 2015",Specialty Coffee Association,ft,1095.0,1200.0,1100.0,
462,Arabica,Bourbon,"Tanzania, United Republic Of",rafiki (coffee) limited,4,taylor winch (t) ltd,kilimanjaro,,300,1 kg,2014,"January 31st, 2014",Balam Hinyula,Washed / Wet,7.58,7.5,7.58,7.75,7.58,7.58,10.0,10.0,10.0,7.58,83.17,0.12,0.0,Green,0,1,"January 31st, 2015",Tanzanian Coffee Board,m,1800.0,1800.0,1800.0,1800
463,Arabica,Bourbon,Guatemala,beneficio ixchel,11/23/0465,"unex guatemala, s.a.",oriente,ROBERTO MONTERROSO,250,69 kg,2013,"April 26th, 2013",Juan Luis Alvarado Romero,Washed / Wet,7.67,7.83,7.33,7.67,7.5,7.67,10.0,10.0,10.0,7.5,83.17,0.11,0.0,Green,0,2,"April 26th, 2014",Asociacion Nacional Del Café,ft,1310.64,1310.64,1310.64,4300
464,Arabica,Typica,Mexico,"angel albino corzo, chiapas",016-2129,cesmach s.c.,chiapas,MARGARITO ROBLERO VAZQUEZ,45,1 kg,2013,"March 29th, 2013",NESTOR MENDEZ GOMEZ,Washed / Wet,7.75,7.58,7.58,7.58,7.5,7.42,10.0,10.0,10.0,7.75,83.17,0.11,0.0,Green,0,2,"March 29th, 2014",AMECAFE,m,1500.0,1500.0,1500.0,1500
465,Arabica,Typica,Mexico,"el chipoco, municipio de tlanchinol",1702765464,,"tlanchinol, hidalgo",AMADOR HERNANDEZ DIONICIO,10,1 kg,2012,"September 27th, 2012",SAUL M. HERNANDEZ RAMIREZ,Washed / Wet,7.75,7.67,7.58,7.5,7.42,7.58,10.0,10.0,10.0,7.67,83.17,0.12,0.0,None,3,8,"September 27th, 2013",AMECAFE,m,532.0,532.0,532.0,532
466,Arabica,Pacamara,Mexico,el pedregal,1702771046,,san bartolo tutotepec,"TREJO VELASCO, ROMAN",10,1 kg,2012,"September 27th, 2012",SAUL M. HERNANDEZ RAMIREZ,Washed / Wet,7.58,7.75,7.42,7.67,7.5,7.58,10.0,10.0,10.0,7.67,83.17,0.14,0.0,None,0,10,"September 27th, 2013",AMECAFE,m,1089.0,1089.0,1089.0,1089
467,Arabica,Caturra,Colombia,,3-37-1691,c.i.racafe & cia s.c.a,huila,LA PLATA,275,70 kg,2012,"August 31st, 2012",Racafe & Cia S.C.A,Washed / Wet,7.67,7.5,7.5,7.5,7.58,8.17,10.0,10.0,10.0,7.25,83.17,0.11,0.0,Green,1,2,"August 31st, 2013",Almacafé,m,1600.0,1950.0,1775.0,de 1.600 a 1.950 msnm
468,Arabica,Typica,Mexico,el mirador,1702766681,,san isidro,FERNANDO MENDOZA APARICIO,15,1 kg,2012,"July 11th, 2012",FERNANDO MENDOZA APARICIO,Washed / Wet,7.75,7.5,7.42,7.75,7.58,7.58,10.0,10.0,10.0,7.58,83.17,0.13,0.0,Green,0,5,"July 11th, 2013",AMECAFE,m,700.0,700.0,700.0,700
469,Arabica,Caturra,Colombia,trilladora bonanza - armenia quindioa,3-68-0140,exportadora de cafe condor s.a,huila,,250,70 kg,2012,"June 8th, 2012",Exportadora de Cafe Condor S.A,Washed / Wet,7.58,7.67,7.5,7.58,7.67,7.67,10.0,10.0,10.0,7.5,83.17,0.11,0.0,Blue-Green,0,0,"June 8th, 2013",Almacafé,m,1750.0,1750.0,1750.0,1750 msnm
470,Arabica,Typica,Mexico,agroindustrias unidas de mexico,2222,ecomtrading,la concordia,OCTAVIO MOGUEL FARRERA,250,1 kg,2012,"June 6th, 2012",ALFREDO BOJALIL,Washed / Wet,7.5,7.75,7.58,7.58,7.67,7.5,10.0,10.0,10.0,7.58,83.17,0.11,0.0,,0,5,"June 6th, 2013",AMECAFE,m,1380.0,1380.0,1380.0,1380
471,Arabica,Mundo Novo,Brazil,,002/1251/0250,nucoffee,south of minas,Giovane Senna Bonacorssi,50,60 kg,2012,"March 19th, 2012",NUCOFFEE,Natural / Dry,7.75,7.67,7.58,7.5,7.58,7.58,10.0,10.0,10.0,7.5,83.17,0.12,0.0,Green,0,1,"March 19th, 2013",NUCOFFEE,m,1000.0,1000.0,1000.0,1000m
472,Arabica,Mundo Novo,Brazil,,002/1251/0245,nucoffee,mogiana,Maria Aparecida Ferreira Azevedo,100,60 kg,2012,"February 17th, 2012",NUCOFFEE,Natural / Dry,7.92,7.58,7.5,7.58,7.42,7.5,10.0,10.0,10.0,7.67,83.17,0.11,0.0,Green,0,4,"February 16th, 2013",NUCOFFEE,m,950.0,950.0,950.0,950m
473,Arabica,Bourbon,Guatemala,beneficio ixchel,11-26-0236,coffee resources inc.,oriente,Conquista / Morito,250,2 kg,2012,"February 1st, 2012",Felipe Isaza,Washed / Wet,7.75,7.5,7.67,7.5,7.92,8.0,10.0,10.0,9.33,7.5,83.17,0.0,0.0,Green,0,10,"January 31st, 2013",Specialty Coffee Association,ft,1402.08,1402.08,1402.08,4600 ft.
474,Arabica,Mundo Novo,Brazil,,002/1251/0075,nucoffee,south of minas,Andrea Galvão Noqueira,25,60 kg,2011,"December 3rd, 2011",NUCOFFEE,Semi-washed / Semi-pulped,7.75,7.5,7.58,7.5,7.75,7.5,10.0,10.0,10.0,7.58,83.17,0.12,0.0,Blue-Green,0,3,"December 2nd, 2012",NUCOFFEE,m,1000.0,1000.0,1000.0,1000m
475,Arabica,Other_2,Brazil,,,,south of minas,Mario Dornelles Alvarenga,90,60 kg,2011,"October 28th, 2011",NUCOFFEE,,7.58,7.75,7.67,7.5,7.67,7.58,10.0,10.0,10.0,7.42,83.17,0.02,0.0,,0,2,"October 27th, 2012",NUCOFFEE,m,900.0,900.0,900.0,900m
476,Arabica,Other_2,El Salvador,la majada cooperative,9-29-1990,,santa ana,Several,250,69 kg,2010-2011,"August 23rd, 2011",The Coffee Source Inc.,,7.42,7.83,8.17,8.08,7.17,7.58,10.0,9.33,10.0,7.58,83.17,0.14,0.0,,0,3,"August 22nd, 2012",Specialty Coffee Association,m,1200.0,1200.0,1200.0,1200 mts
477,Arabica,Other_2,Ethiopia,,010/0182/0008,,limu,Tega and Tula Special Coffee Farm,300,6,August to December,"June 16th, 2010",Ethiopia Commodity Exchange,,7.75,8.0,7.67,8.08,7.83,7.92,9.33,9.33,9.33,7.92,83.17,0.01,0.0,,0,0,"June 16th, 2011",Ethiopia Commodity Exchange,m,1850.0,1850.0,1850.0,1850 m
478,Arabica,Caturra,Colombia,bogota,3-59-1694,carcafe ltda,cundinamarca,Orlando Moreno / Willson Sanchez,275,70 kg,2016,"February 20th, 2017",CARCAFE LTDA CI,Washed / Wet,7.58,7.67,7.33,7.67,7.75,7.58,10.0,10.0,10.0,7.5,83.08,0.0,1.0,Green,0,4,"February 20th, 2018",Almacafé,m,1799.0,1799.0,1799.0,1799
479,Arabica,Caturra,Colombia,bachue,3-37-0278,racafe & cia s.c.a,huila,La Plata,275,70 kg,2016,"January 10th, 2017",Racafe & Cia S.C.A,Washed / Wet,7.75,7.5,7.5,7.42,8.0,7.75,10.0,10.0,10.0,7.17,83.08,0.0,2.0,Green,1,5,"January 10th, 2018",Almacafé,m,1095.0,1200.0,1100.0,
480,Arabica,Yellow Bourbon,Brazil,dry mill,002/1660/0049,ipanema coffees,south of minas,Ipanema Agricola,320,60 kg,2015,"April 25th, 2016",Ipanema Coffees,Pulped natural / honey,7.58,7.58,7.58,7.5,7.67,7.58,10.0,10.0,10.0,7.58,83.08,0.11,2.0,Bluish-Green,0,2,"April 25th, 2017",Brazil Specialty Coffee Association,m,905.0,905.0,905.0,905
481,Arabica,Yellow Bourbon,Brazil,ipanema comercial e exportadora sa,002/4177/0164,ipanema coffees,south of minas,Ipanema Agrícola SA,320,2 kg,2015/2016,"October 8th, 2015",Ipanema Coffees,Natural / Dry,7.33,7.67,7.67,7.33,7.75,7.42,10.0,10.0,10.0,7.92,83.08,0.0,0.0,Green,0,3,"October 7th, 2016",Brazil Specialty Coffee Association,m,1095.0,1200.0,1100.0,1
